UnitCode,StdLocName,SiteID,DeployDate,Study_day_Deploy,RetrievalDate,Study_day_Retrieve,DeployJulian,RetrieveJulian,Study_days,SatialDataSource,CameraName,SDCardName,MountMethod,CamPosition,BatteryStatus,CameraSensitivity,DelaySec,ImagePer,CameraBearing,SetupNotes,CollectionNotes,PhotoNotes,TotalPics,QAQCed,ValidateTenPct,Certified,CertifiedDate,ExcludeAnalysis,NPSpecies,GlobalID,coords.x1,coords.x2
SAGW,Wildlife_SAGW_W102_016,68,1/23/2017,309,2/28/2017,345,23,59,37,Samsung Tab Active A,usfws_i&m_001,SODNsd051,Stake,NA,Full,Normal,5,1,48,,NA,NA,31,Y,NA,NA,NA,N,NA,{712F7F1F-FA0B-4F2B-9B68-70AFBF13406B},-111.2172451,32.27958463
SAGW,Wildlife_SAGW_W102_039,69,1/23/2017,309,2/28/2017,345,23,59,37,Samsung Tab Active A,usfws_i&m_019,SODNsd049,Stake,NA,Good,Normal,5,1,262,camera is located 25 meters west of kinney road beneath ironwood tree,NA,NA,59,Y,NA,NA,NA,N,NA,{43CD362A-8D5D-4241-9DF4-A898CEBE5F4C},-111.2174422,32.27055711
SAGW,Wildlife_SAGW_W202_009,70,1/23/2017,309,2/27/2017,344,23,58,36,Samsung Tab Active A,usfws_i&m_017,SODNsd048,Stake,NA,Full,Normal,5,1,208,,NA,"Lots of false triggers, one about every 20 seconds. Lots of thick vegetation around camera location area. Only 2 usable pictures.",2049,Y,NA,NA,NA,N,NA,{EE57D519-2613-4965-841F-2499846979AE},-111.2066987,32.27068378
SAGW,Wildlife_SAGW_W102_035,71,1/23/2017,309,2/28/2017,345,23,59,37,Samsung Tab Active A,usfws_i&m_007,SODNsd021,Stake,NA,Full,Normal,5,1,326,,NA,NA,104,Y,NA,NA,NA,N,NA,{1EA5EED1-3B1D-40DA-90BD-A2D2426969B7},-111.2172118,32.26162875
SAGW,Wildlife_SAGW_W202_063,72,1/24/2017,310,3/1/2017,346,24,60,37,Samsung Tab Active A,sodn_54,SODNsd053,Stake,NA,Low,Normal,5,1,330,NA,NA,"Did NOT make 30 days, no record in tbl_Species_Data. Camera was set to take one picture every 10 seconds. Card maxed out after 5 days.",21292,Y,NA,NA,NA,N,NA,{2748634A-5EC6-44F2-ADC3-BDC950306EA3},-111.1854368,32.28875968
SAGW,Wildlife_SAGW_W102_024,73,1/24/2017,310,3/1/2017,346,24,60,37,Samsung Tab Active A,ORPI43,SODNsd023,Stake,NA,Good,Normal,5,1,24,"The tablet location is wrong, the actual location is 481543.59E 3573461.30N",NA,NA,151,Y,NA,NA,NA,N,NA,{03CDD8CC-6DC5-47A9-9DAE-71DD722AE3C4},-111.1960445,32.29777468
SAGW,Wildlife_SAGW_W101_049,74,1/24/2017,310,2/28/2017,345,24,59,36,Samsung Tab Active A,ORPI_44,SODNsd071,Stake,NA,Good,Normal,5,1,357,camera facing toward large Palo Verde tree.,NA,NA,708,Y,NA,NA,NA,N,NA,{0FE1BC13-F218-4AA5-B119-64E698991991},-111.1960571,32.306913
SAGW,Wildlife_SAGW_W101_050,75,1/24/2017,310,2/28/2017,345,24,59,36,Samsung Tab Active A,sodn_046,SODNsd025,Stake,NA,Good,Normal,5,1,12,NA,NA,NA,564,Y,NA,NA,NA,N,NA,{92A8F730-BEA3-4BDD-A9FB-23D5B7D72D1A},-111.1854455,32.30681201
SAGW,Wildlife_SAGW_W202_025,76,1/24/2017,310,3/1/2017,346,24,60,37,Samsung Tab Active A,sodn_20,SODNsd013,Stake,NA,Good,Normal,5,1,12,By Cholla next to big saguaro with no arms,NA,"Did NOT make 30 days, no record in tbl_Species_Data. Listed as 233 pictures on SD card in the Survey, but no pictures were found on the card. May have been inadvertently deleted through the camera settings.",233,Y,NA,NA,NA,N,NA,{17B5E24F-4F9B-4B56-AEEF-8BF0FBD01CC9},-111.1855373,32.29770517
SAGW,Wildlife_SAGW_W202_020,77,1/24/2017,310,3/1/2017,346,24,60,37,Samsung Tab Active A,ORPI_42,SODNsd003,Stake,NA,Low,Normal,5,1,345,NA,NA,NA,349,Y,NA,NA,NA,N,NA,{73F09A78-A0B5-4D78-B56D-450A7E5D9FBA},-111.174777,32.28873289
SAGW,Wildlife_SAGW_W202_032,78,1/24/2017,310,2/27/2017,344,24,58,35,Samsung Tab Active A,SODN016w,SODNsd102,Stake,NA,Low,Normal,5,1,310,NA,NA,NA,100,Y,NA,NA,NA,N,NA,{B5F68D46-2221-4726-B93B-95967571DCD8},-111.1535583,32.25283369
SAGW,Wildlife_SAGW_W202_005,79,1/24/2017,310,2/27/2017,344,24,58,35,Samsung Tab Active A,SODN033,SODNsd101,Stake,NA,Good,Normal,5,1,275,NA,NA,NA,100,Y,NA,NA,NA,N,NA,{3C2350E2-4E97-4506-8B54-124748076C78},-111.1533028,32.26138907
SAGW,Wildlife_SAGW_W202_003,80,1/24/2017,310,2/27/2017,344,24,58,35,Samsung Tab Active A,orpi_29,SODNsd044,Stake,NA,Good,Normal,5,1,210,,NA,NA,1,Y,NA,NA,NA,N,NA,{67DB75EB-8635-424C-8DE1-9F312E902A29},-111.1747784,32.26178036
SAGW,Wildlife_SAGW_W202_004,81,1/24/2017,310,2/27/2017,344,24,58,35,Samsung Tab Active A,sodn-053,SODNsd077,Stake,NA,Good,Normal,5,1,316,,NA,NA,1,Y,NA,NA,NA,N,NA,{7E50A387-8682-4EC5-BB66-40633C926F3F},-111.1639035,32.26186908
SAGW,Wildlife_SAGW_W202_031,82,1/24/2017,310,2/28/2017,345,24,59,36,Samsung Tab Active A,sofdn_005,SODNsd060,Stake,NA,Full,Normal,5,1,280,in middle of several jojoba bushes,NA,NA,35,Y,NA,NA,NA,N,NA,{F767825A-D5CD-4786-A40B-D7EAEA820127},-111.1959471,32.25258233
SAGW,Wildlife_SAGW_W202_001,83,1/24/2017,310,2/28/2017,345,24,59,36,Samsung Tab Active A,sodn_010,SODNsd052,Stake,NA,Full,Normal,5,1,70,,NA,NA,21,Y,NA,NA,NA,N,NA,{D9064914-95DF-489E-AA62-2F0A13EAE824},-111.1854132,32.25279167
SAGW,Wildlife_SAGW_W202_036,84,1/24/2017,310,2/28/2017,345,24,59,36,Samsung Tab Active A,usfws_i&m_009,SODNsd039,Stake,NA,Dead,Normal,5,1,130,ground was rocky. several large rocks supporting the stake.,NA,Camera took pictures for one week only because of battery issue.,1,Y,NA,NA,NA,N,NA,{5A5FFAB8-D799-4504-895A-BFA3928A7CF5},-111.185215,32.26156116
SAGW,Wildlife_SAGW_W202_002,85,1/24/2017,310,2/28/2017,345,24,59,36,Samsung Tab Active A,sodn_002,SODNsd054,Stake,NA,Good,Normal,5,1,220,,NA,"Camera was moved by javelina, was pointing directly into creosote.",972,Y,NA,NA,NA,N,NA,{9CC9A722-DC7F-4E34-B9F8-121C035E20F1},-111.196068,32.2616314
SAGW,Wildlife_SAGW_W202_052,86,1/25/2017,311,3/1/2017,346,25,60,36,Samsung Tab Active A,15,SODNsd100,Stake,NA,Good,Normal,5,1,344,Deer bedding nearby,NA,"Did NOT make 30 days, no record in tbl_Species_Data. Retrieval data shows that there were 90 pictures on this card. They were all deleted somehow in the retrieval process (most likely by the ""clear SD"" function of the camera)",90,Y,NA,NA,NA,N,NA,{C3ABE689-CB82-4448-9801-7B1F45D87486},-111.1430746,32.30693057
SAGW,Wildlife_SAGW_W202_026,87,1/25/2017,311,3/1/2017,346,25,60,36,Samsung Tab Active A,27,SODNsd091,Stake,NA,Good,Normal,5,1,357,NA,NA,NA,1039,Y,NA,NA,NA,N,NA,{1C2F3DD5-344A-4ACA-A8B0-BF787673A03F},-111.1323878,32.30705918
SAGW,Wildlife_SAGW_W202_028,88,1/25/2017,311,3/1/2017,346,25,60,36,Samsung Tab Active A,28sod,SODNsd090,Stake,NA,Good,Normal,5,1,353,NA,NA,NA,551,Y,NA,NA,NA,N,NA,{7762626F-F17B-4B44-9348-BD1E39D9F43D},-111.1322098,32.31541439
SAGW,Wildlife_SAGW_W202_041,89,1/25/2017,311,3/10/2017,355,25,69,45,Samsung Tab Active A,orpi_45,SODNsd017,Stake,NA,Good,Normal,5,1,234,,NA,NA,20,Y,NA,NA,NA,N,NA,{F0B85F82-46D2-48D6-A0FD-7AD087682741},-111.1852984,32.27974645
SAGW,Wildlife_SAGW_W101_048,90,1/25/2017,311,2/27/2017,344,25,58,34,Samsung Tab Active A,sodn_17,SODNsd020,Stake,NA,Good,Normal,5,1,270,By big saguaro (6 arms),NA,Date wasn't set correctly on camera.,1121,Y,NA,NA,NA,N,NA,{0E41664A-F25B-4B47-86FB-23DF26A68408},-111.2279669,32.30671938
SAGW,Wildlife_SAGW_W101_044,91,1/25/2017,311,2/27/2017,344,25,58,34,Samsung Tab Active A,sodn_55,SODNsd093,Stake,NA,Full,Normal,5,1,266,,NA,NA,820,Y,NA,NA,NA,N,NA,{B395DA8C-3307-4A40-BF8D-B049A20A2CE4},-111.217003,32.29773628
SAGW,Wildlife_SAGW_W202_042,92,1/25/2017,311,2/27/2017,344,25,58,34,Samsung Tab Active A,sodn_36,SODNsd028,Stake,NA,Good,Normal,5,1,318,,NA,NA,1,Y,NA,NA,NA,N,NA,{4B253D4D-A9CB-4CE3-962C-397EEBB0F917},-111.1960369,32.2888474
SAGW,Wildlife_SAGW_W202_037,93,1/25/2017,311,2/27/2017,344,25,58,34,Samsung Tab Active A,ORPI_39,SODNsd001,Stake,NA,Good,Normal,5,1,340,NA,NA,Camera was set a bit too low. Want to have at least part of the horizon in the shot to account for capturing large mammals.,321,Y,NA,NA,NA,N,NA,{9EC06957-AA8C-44BF-A5C7-2A1278C9E87C},-111.1110671,32.2619378
SAGW,Wildlife_SAGW_W202_034,94,1/25/2017,311,2/27/2017,344,25,58,34,Samsung Tab Active A,sodn_014,SODNsd074,Stake,NA,Good,Normal,5,1,84,facing drainage,NA,NA,211,Y,NA,NA,NA,N,NA,{5852805C-34FB-48FB-9A36-22009B147F7C},-111.1004279,32.25276121
SAGW,Wildlife_SAGW_W202_008,95,1/25/2017,311,2/27/2017,344,25,58,34,Samsung Tab Active A,sodn_023,SODNsd057,Stake,NA,Good,Normal,5,1,32,,NA,NA,333,Y,NA,NA,NA,N,NA,{CAA5C847-4575-4815-B10E-45342193B6BB},-111.1217909,32.26168795
SAGW,Wildlife_SAGW_W202_046,96,1/25/2017,311,2/27/2017,344,25,58,34,Samsung Tab Active A,sodn_058,SODNsd019,Stake,NA,Good,Normal,5,1,353,NA,NA,NA,1111,Y,NA,NA,NA,N,NA,{4154903C-C75C-41B4-9E53-15A746B1D7B2},-111.1430658,32.29785176
SAGW,Wildlife_SAGW_W202_043,97,1/25/2017,311,2/27/2017,344,25,58,34,Samsung Tab Active A,orpi24,SODNsd006,Stake,NA,Good,Normal,5,1,50,50 m see of knob  and small saddle,NA,NA,15,Y,NA,NA,NA,N,NA,{A1A4775A-C09E-4D58-AF23-1C2951141A91},-111.1429803,32.28886088
SAGW,Wildlife_SAGW_W202_022,98,1/25/2017,311,2/27/2017,344,25,58,34,Samsung Tab Active A,SODN 045,SODNsd092,Stake,NA,Good,Normal,5,1,56,on ridge in open patch facing mount lemmon.,NA,NA,1,Y,NA,NA,NA,N,NA,{5A1738C2-5417-4951-AAC7-D166E42E81AA},-111.1536223,32.28854015
SAGW,Wildlife_SAGW_W202_045,99,1/25/2017,311,2/27/2017,344,25,58,34,Samsung Tab Active A,SODN 056,SODNsd030,Stake,NA,Good,Normal,5,1,82,in area devoid of grass near ironwood cluster,NA,NA,100,Y,NA,NA,NA,N,NA,{17431F58-B827-4FD5-86DD-44E1241367ED},-111.1536134,32.29778683
SAGW,Wildlife_SAGW_W202_051,100,1/25/2017,311,2/27/2017,344,25,58,34,Samsung Tab Active A,SODN 044,SODNsd075,Stake,NA,Good,Normal,5,1,49,near large dear ironwood,NA,NA,100,Y,NA,NA,NA,N,NA,{37F98542-C6C7-49E1-BBB2-4ECF4D259CE3},-111.1536048,32.30683647
SAGW,Wildlife_SAGW_W302_006,101,1/26/2017,312,2/28/2017,345,26,59,34,Samsung Tab Active A,34,SODNsd016,Stake,NA,Good,Normal,5,1,255,NA,NA,Camera faced directly into setting sun. Lots of pictures of setting sun.,122,Y,NA,NA,NA,N,NA,{3F9A90E9-A231-43CD-BD6A-47676659FD73},-111.1429955,32.26184203
SAGW,Wildlife_SAGW_W202_014,102,1/26/2017,312,2/28/2017,345,26,59,34,Samsung Tab Active A,29,SODNsd029,Stake,NA,Good,Normal,5,1,13,NA,NA,NA,96,Y,NA,NA,NA,N,NA,{A8685A40-CDD0-4817-81FF-E0284792FF3F},-111.1322649,32.27092484
SAGW,Wildlife_SAGW_W202_061,103,1/26/2017,312,2/27/2017,344,26,58,33,Samsung Tab Active A,12,SODNsd029,Stake,NA,Good,Normal,5,1,344,deer bedding nearby,NA,"Did NOT make 30 days, no record in tbl_Species_Data. SD card went missing between camera collection and photo processing.",94,Y,NA,NA,NA,N,NA,{13FADBEE-1201-4DD5-8808-FC9C480B6D56},-111.1217077,32.27062989
SAGW,Wildlife_SAGW_W202_011,104,1/26/2017,312,2/28/2017,345,26,59,34,Samsung Tab Active A,ORPI_41,SODNsd005,Stake,NA,Full,Normal,5,1,360,NA,NA,NA,101,Y,NA,NA,NA,N,NA,{7BC8C315-C68B-4DC2-A688-DE9BFCE536D4},-111.1748036,32.27084817
SAGW,Wildlife_SAGW_W202_010,105,1/26/2017,312,2/28/2017,345,26,59,34,Samsung Tab Active A,orpi_21,SODNsd008,Stake,NA,Full,Normal,5,1,12,"On the edge of the drainage, on the west side.",NA,incorrect date on photos.,72,Y,NA,NA,NA,N,NA,{1F17C326-C957-4A94-B083-0213947297B6},-111.1853782,32.27088748
SAGW,Wildlife_SAGW_W202_040,106,1/26/2017,312,2/28/2017,345,26,59,34,Samsung Tab Active A,ORPI_25,SODNsd061,Stake,NA,Good,Normal,5,1,282,NA,NA,NA,63,Y,NA,NA,NA,N,NA,{63A29E97-4A79-463D-BE66-AA08A788ED0C},-111.195984,32.27074745
SAGW,Wildlife_SAGW_W102_054,107,1/26/2017,312,3/1/2017,346,26,60,35,Samsung Tab Active A,sodn_050,SODNsd058,Stake,NA,Good,Normal,5,1,316,NA,NA,"Most of the pictures show as completely grey, black, or white. Not sure why.",493,Y,NA,NA,NA,N,NA,{969BC821-C1FE-4CDE-BCC2-865DD22077E4},-111.1225731,32.31618515
SAGW,Wildlife_SAGW_W102_058,108,1/26/2017,312,2/28/2017,345,26,59,34,Samsung Tab Active A,orpi_40,SODNsd059,Stake,NA,Full,Normal,5,1,290,NA,NA,NA,428,Y,NA,NA,NA,N,NA,{1D034B56-270E-445F-9B8A-4315F68D7D8E},-111.1322062,32.32492568
SAGW,Wildlife_SAGW_W202_027,109,1/26/2017,312,2/28/2017,345,26,59,34,Samsung Tab Active A,sodn_024,SODNsd037,Stake,NA,Full,Normal,5,1,318,NA,NA,NA,241,Y,NA,NA,NA,N,NA,{85B2D48C-11BC-41D9-949C-2FFA6FDE90F9},-111.1535647,32.31583915
SAGW,Wildlife_SAGW_W102_064,110,1/26/2017,312,2/27/2017,344,26,58,33,Samsung Tab Active A,sodn_57,SODNsd069,Stake,NA,Good,Normal,5,1,63,NA,NA,NA,1,Y,NA,NA,NA,N,NA,{BF277EEB-6000-475B-A0E1-274AFC9481EA},-111.206525,32.28848294
SAGW,Wildlife_SAGW_W202_062,111,1/26/2017,312,2/28/2017,345,26,59,34,Samsung Tab Active A,sodn_051,SODNsd078,Stake,NA,Dead,Normal,5,1,216,8m from large Ocotillo @354 degrees.,NA,NA,0,Y,NA,NA,NA,N,NA,{2FB32E71-F0EE-40F8-A2D1-4C11856AE88D},-111.1535776,32.27981626
SAGW,Wildlife_SAGW_W202_018,112,1/26/2017,312,2/28/2017,345,26,59,34,Samsung Tab Active A,orpi_03,SODNsd072,Stake,NA,Good,Low,5,1,340,NA,NA,"Camera was angled too low relative to ground. Produced washed out night time photos.
",0,Y,NA,NA,NA,N,NA,{24472DEB-D3E1-4D00-A546-244A15CE8F87},-111.1640548,32.27954498
SAGW,Wildlife_SAGW_W202_012,113,1/26/2017,312,2/28/2017,345,26,59,34,Samsung Tab Active A,usfws_i&m_018,SODNsd011,Stake,NA,Full,Normal,5,1,160,NA,NA,NA,152,Y,NA,NA,NA,N,NA,{265D64D3-9C13-4F18-B10C-1E4B60E879AB},-111.1641971,32.27069819
SAGW,Wildlife_SAGW_W202_021,114,1/26/2017,312,2/28/2017,345,26,59,34,Samsung Tab Active A,sodn_037,SODNsd079,Stake,NA,Full,Normal,5,1,58,NA,NA,NA,338,Y,NA,NA,NA,N,NA,{C1C8CE6F-F3E0-41EA-99B2-6638CD832274},-111.164158,32.28901781
SAGW,Wildlife_SAGW_W202_053,115,1/31/2017,317,3/3/2017,348,31,62,32,Samsung Tab Active A,SODN_021,SODNsd038,Stake,NA,Good,Normal,5,1,37,camera is facing downhill northeast. black rocks and crysiote behind and saguaro in front.,NA,NA,197,Y,NA,NA,NA,N,NA,{03576F06-5612-47FF-9F97-ABEDFFEC36CF},-111.1111663,32.30694087
SAGW,Wildlife_SAGW_W102_056,116,1/31/2017,317,3/3/2017,348,31,62,32,Samsung Tab Active A,SODN_11,SODNsd010,Stake,NA,Good,Normal,5,1,312,the camera is facing northwest and uphill. it is right on a small wash. it's back is to a crysiote bush and there is an Ocotillo in front of it.,NA,NA,228,Y,NA,NA,NA,N,NA,{F3105811-B540-4044-B636-7C1F8245899F},-111.0905103,32.31524924
SAGW,Wildlife_SAGW_W102_055,117,1/31/2017,317,3/3/2017,348,31,62,32,Samsung Tab Active A,SODN_019,SODNsd065,Stake,NA,Good,Normal,5,1,242,crysiote behind camera. tall Chola also behind camera. In front of camera a tall saguaro with Many arms near base and top.,NA,"Camera facing directly into sun, lots of flushed out photos. 99 percent false triggers.",2,Y,NA,NA,NA,N,NA,{A1E844E8-D492-49A5-826A-FB6065EFBD25},-111.1005333,32.31590941
SAGW,Wildlife_SAGW_W202_047,118,1/31/2017,317,3/3/2017,348,31,62,32,Samsung Tab Active A,usfws_i&m_012,SODNsd067,Stake,NA,Full,Normal,5,1,54,"camera is on western bank of small drainage, at foot of 3 m tall saguaro.",NA,NA,10,Y,NA,NA,NA,N,NA,{EAB9299D-3465-4AFC-9F9A-11F5D73A59D0},-111.1112929,32.29773238
SAGW,Wildlife_SAGW_W202_023,119,1/31/2017,317,3/3/2017,348,31,62,32,Samsung Tab Active A,BUSHi6,SODNsd015,Stake,NA,Dead,Normal,5,1,12,stake split during setup,NA,No wildllife observations.,185,Y,NA,NA,NA,N,NA,{F9FDD50C-85B5-45CC-A86A-494237069EA1},-111.132321,32.28894565
SAGW,Wildlife_SAGW_W202_017,120,2/5/2017,322,3/10/2017,355,36,69,34,Samsung Tab Active A,BUSHi9,SODNsd024,Stake,NA,Full,Normal,5,1,18,NA,NA,At some point (after 2-10) the date reverted back to Jan1 2011. Don't know how or why.,17,Y,NA,NA,NA,N,NA,{6D36B14B-3A25-4790-A59D-1E125DA63962},-111.1748397,32.27978808
ORPI,Wildlife_ORPI_V101_014,4,3/20/2017,365,4/24/2017,400,79,114,36,Samsung Tab Active A,SODN_014,SODNsd102,Stake,NA,Good,Normal,5,1,26,NA,NA,No wildlife observations. Did NOT meet 30 days.,0,Y,NA,NA,NA,N,NA,{B37B9006-F369-4C9E-8781-423C860E1354},-112.7366386,32.13590017
ORPI,Wildlife_ORPI_V101_003,1,3/20/2017,365,4/24/2017,400,79,114,36,Samsung Tab Active A,SODN_017,SODNsd020,Stake,NA,Full,Normal,5,1,26,NA,NA,"Did NOT meet 30 days, no record in tbl_Species_Data. No pics present on SD card.",0,Y,NA,NA,NA,N,NA,{E95C7579-FB5E-4E8E-9FFF-623F6394AA23},-112.7621665,32.13304008
ORPI,Wildlife_ORPI_V102_001,5,3/20/2017,365,4/23/2017,399,79,113,35,Samsung Tab Active A,SODN_21,SODNsd081,Stake,NA,Low,Normal,5,1,26,NA,NA,NA,1,Y,NA,NA,NA,N,NA,{EB1AC0C6-908F-449F-B0B5-019A08F289E7},-112.8073068,32.12371037
ORPI,Wildlife_ORPI_V101_010,3,3/20/2017,365,4/23/2017,399,79,113,35,Samsung Tab Active A,sodn_022,SODNsd034,Stake,NA,Good,Normal,5,1,66,NA,NA,NA,1,Y,NA,NA,NA,N,NA,{D2EB388C-B562-4FB8-B825-937C5DCB604E},-112.8034015,32.14129233
ORPI,Wildlife_ORPI_V101_007,2,3/20/2017,365,4/23/2017,399,79,113,35,Samsung Tab Active A,sodn_016,SODNsd080,Stake,NA,Good,Normal,5,1,120,NA,NA,NA,1,Y,NA,NA,NA,N,NA,{A54C373D-E826-4A97-B216-86886D4267A7},-112.7837985,32.13977857
ORPI,Wildlife_ORPI_V102_107W,24,3/20/2017,365,4/23/2017,399,79,113,35,Samsung Tab Active A,28,SODNsd064,Stake,NA,Good,Normal,5,1,33,NA,NA,NA,12,Y,NA,NA,NA,N,NA,{A3170FB6-8A62-4F4C-A991-4899DF2446B9},-112.8063341,31.93381807
ORPI,Wildlife_ORPI_V102_37W,20,3/20/2017,365,4/23/2017,399,79,113,35,Samsung Tab Active A,33,SODNsd055,Stake,NA,Full,Normal,5,1,18,Facing N into valley on the E side of valley,NA,NA,100,Y,NA,NA,NA,N,NA,{770DB144-F581-4FA6-8AEF-ED3E8FDBDEE6},-112.8024311,31.98037242
ORPI,Wildlife_ORPI_V103_03W,33,3/20/2017,365,4/23/2017,399,79,113,35,Samsung Tab Active A,29,SODNsd100,Stake,NA,Good,Normal,5,1,312,had to flatten flowers so they wouldn't trigger the camera.,NA,NA,39,Y,NA,NA,NA,N,NA,{88DC7DB7-41D2-4ACA-827C-B4E94AF9937B},-112.8119543,31.98254716
ORPI,Wildlife_ORPI_V101_23W,30,3/20/2017,365,4/23/2017,399,79,113,35,Samsung Tab Active A,32,SODNsd031,Stake,NA,Good,Normal,5,1,36,in front of Ocotillo near small wash that runs east. in small grouping of Ocotillo,NA,NA,62,Y,NA,NA,NA,N,NA,{12F941A3-08AD-4741-B602-AF8F6F71FD76},-112.7978577,32.00383315
ORPI,Wildlife_ORPI_V102_004,12,3/20/2017,365,4/24/2017,400,79,114,36,Samsung Tab Active A,sodn_023,SODNsd093,Stake,NA,Good,Normal,5,1,10,NA,NA,NA,3,Y,NA,NA,NA,N,NA,{706D84AD-B61D-429B-8B01-E58FF1CFD6A2},-112.7285433,32.08221071
ORPI,Wildlife_ORPI_V102_002W,15,3/20/2017,365,4/24/2017,400,79,114,36,Samsung Tab Active A,orpi_21,SODNsd063,Stake,NA,Full,Normal,5,1,82,NA,0 photos may not have been turned on,"Did NOT meet 30 days, no record in tbl_Species_Data.",0,Y,NA,NA,NA,N,NA,{0652AE60-9367-4968-AB26-2B4650550B52},-112.7721753,32.07672835
ORPI,Wildlife_ORPI_V103_06W,28,3/21/2017,366,4/24/2017,400,80,114,35,Samsung Tab Active A,SODN_054,SODNsd002,Stake,NA,Good,Normal,5,1,42,stake split. ,NA,NA,122,Y,NA,NA,NA,N,NA,{9E9ACD64-15A5-47A9-AEA7-EFE56F62DBD2},-112.806564,31.95107452
ORPI,Wildlife_ORPI_V103_001W,18,3/21/2017,366,4/24/2017,400,80,114,35,Samsung Tab Active A,ORPI_25,SODNsd038,Stake,NA,Good,Normal,5,1,95,NA,NA,NA,79,Y,NA,NA,NA,N,NA,{2405D3B1-77AD-4E6D-809B-F06AC8FBEA28},-112.8463696,32.0208802
ORPI,Wildlife_ORPI_V103_15W,121,3/21/2017,366,4/24/2017,400,80,114,35,Samsung Tab Active A,SODN_072,SODNsd008,Stake,NA,Full,Normal,5,1,3,NA,NA,NA,27,Y,NA,NA,NA,N,NA,{9800FC47-1819-4B42-AC7D-52241640586C},-112.845749,32.01643325
ORPI,Wildlife_ORPI_V102_003,6,3/21/2017,366,4/24/2017,400,80,114,35,Samsung Tab Active A,ODN_015,SODNsd103,Stake,NA,Good,Normal,5,1,10,NA,NA,NA,0,Y,NA,NA,NA,N,NA,{B7584080-A421-43BC-96D5-E384399E38BB},-112.7408734,32.10036685
ORPI,Wildlife_ORPI_V103_005,9,3/21/2017,366,4/24/2017,400,80,114,35,Samsung Tab Active A,SODN_078,SODNsd003,Stake,NA,Good,Normal,5,1,38,NA,NA,NA,0,Y,NA,NA,NA,N,NA,{7477C6C5-F3F8-4226-B2F9-43728802B409},-112.720927,32.11044922
ORPI,Wildlife_ORPI_V102_008,8,3/21/2017,366,4/24/2017,400,80,114,35,Samsung Tab Active A,SODN_020,SODNsd013,Stake,NA,Full,Normal,5,1,62,NA,NA,NA,0,Y,NA,NA,NA,N,NA,{B7100031-6920-423B-9FF7-46FF6F6480A0},-112.7545611,32.11116917
ORPI,Wildlife_ORPI_V102_71W,27,3/21/2017,366,4/24/2017,400,80,114,35,Samsung Tab Active A,ORPI_042,SODNsd096,Stake,NA,Low,Normal,5,1,350,NA,NA,NA,16,Y,NA,NA,NA,N,NA,{571CDACF-207B-472C-BF9B-C126829824D4},-112.8405211,31.97890378
ORPI,Wildlife_ORPI_V103_14W,29,3/21/2017,366,4/24/2017,400,80,114,35,Samsung Tab Active A,SODN_11,SODNsd066,Stake,NA,Good,Normal,5,1,298,NA,NA,NA,106,Y,NA,NA,NA,N,NA,{A376E097-0E96-4E66-9C88-21B6C1AC5120},-112.839333,31.99060998
ORPI,Wildlife_ORPI_V102_63W,26,3/21/2017,366,4/24/2017,400,80,114,35,Samsung Tab Active A,ORPI_40,SODNsd025,Stake,NA,Good,Normal,5,1,78,NA,NA,NA,184,Y,NA,NA,NA,N,NA,{23ED7E21-C341-46DA-BE09-8D71DB0C166C},-112.8499463,31.989233
ORPI,Wildlife_ORPI_V102_003W,16,3/21/2017,366,4/24/2017,400,80,114,35,Samsung Tab Active A,SODN12_12,SODNsd082,Stake,NA,Good,Normal,5,1,72,6m west of uplands origin rebar,NA,NA,16,Y,NA,NA,NA,N,NA,{743859E0-A2D2-4F48-B10A-2F332A3CC003},-112.8567766,31.99570886
ORPI,Wildlife_ORPI_V101_12W,22,3/21/2017,366,4/24/2017,400,80,114,35,Samsung Tab Active A,sodn_045,SODNsd024,Stake,NA,Good,Normal,5,5,352,NA,NA,"Did NOT meet 30 days, no record in tbl_Species_Data.",42,Y,NA,NA,NA,N,NA,{30FD52F0-E4CE-403D-AB96-521B07E2921D},-112.8270736,31.97482919
ORPI,Wildlife_ORPI_V102_17W,25,3/21/2017,366,4/24/2017,400,80,114,35,Samsung Tab Active A,orpi_22,SODNsd021,Stake,NA,Good,Normal,5,1,354,NA,NA,NA,84,Y,NA,NA,NA,N,NA,{D9528EAA-226F-4C20-B4AF-09FF2B02177E},-112.8162504,31.97145435
ORPI,Wildlife_ORPI_V102_006,7,3/21/2017,366,4/23/2017,399,80,113,34,Samsung Tab Active A,sodn_025,SODNsd027,Stake,NA,Good,Normal,5,1,70,NA,NA,NA,1,Y,NA,NA,NA,N,NA,{1CE15AEE-B602-4FC6-AFFD-29B0DF86D6BA},-112.7736299,32.12723235
ORPI,Wildlife_ORPI_V102_001W,14,3/21/2017,366,4/24/2017,400,80,114,35,Samsung Tab Active A,sodn_041,SODNsd079,Stake,NA,Full,Normal,5,1,296,NA,NA,"almost all of the nighttime photos are washed out, making identification very difficult.",58,Y,NA,NA,NA,N,NA,{DBEB41ED-6483-434E-A8B8-3CC79D9CE335},-112.7809422,31.9153593
ORPI,Wildlife_ORPI_V101_53W,31,3/21/2017,366,4/23/2017,399,80,113,34,Samsung Tab Active A,sodn_042,SODNsd090,Stake,NA,Good,Normal,5,1,12,NA,NA,NA,131,Y,NA,NA,NA,N,NA,{16D54488-427D-4438-BBD7-E5BAF13FD5B8},-112.7767937,31.92354174
